probe_id,mirna_name
osa-miR2878-3p_st,osa-miR2878-3p
osa-miR2878-5p_st,osa-miR2878-5p
osa-miR2879_st,osa-miR2879
osa-miR2880_st,osa-miR2880
osa-miR2905_st,osa-miR2905
osa-miR2906a_st,osa-miR2906a
osa-miR2906b_st,osa-miR2906b
osa-miR2907a_st,osa-miR2907a
osa-miR2907b_st,osa-miR2907b
osa-miR2907c_st,osa-miR2907c
osa-miR2907d_st,osa-miR2907d
osa-miR2918_st,osa-miR2918
osa-miR2919_st,osa-miR2919
osa-miR2920_st,osa-miR2920
osa-miR2921_st,osa-miR2921
osa-miR2922_st,osa-miR2922
osa-miR2923_st,osa-miR2923
osa-miR2924_st,osa-miR2924
osa-miR2925_st,osa-miR2925
osa-miR2926_st,osa-miR2926
osa-miR2927_st,osa-miR2927
osa-miR2928_st,osa-miR2928
osa-miR2929_st,osa-miR2929
osa-miR2930_st,osa-miR2930
osa-miR2931_st,osa-miR2931
osa-miR2932_st,osa-miR2932
osa-miR319a_st,osa-miR319a
osa-miR319b_st,osa-miR319b
osa-miR390_st,osa-miR390
osa-miR393b-3p_st,osa-miR393b-3p
osa-miR393b_st,osa-miR393b
osa-miR393_st,osa-miR393
osa-miR394_st,osa-miR394
osa-miR395a_st,osa-miR395a
osa-miR395b_st,osa-miR395b
osa-miR395c_st,osa-miR395c
osa-miR395d_st,osa-miR395d
osa-miR395e_st,osa-miR395e
osa-miR395f_st,osa-miR395f
osa-miR395g_st,osa-miR395g
osa-miR395h_st,osa-miR395h
osa-miR395i_st,osa-miR395i
osa-miR395j_st,osa-miR395j
osa-miR395k_st,osa-miR395k
osa-miR395l_st,osa-miR395l
osa-miR395m_st,osa-miR395m
osa-miR395n_st,osa-miR395n
osa-miR395o_st,osa-miR395o
osa-miR395p_st,osa-miR395p
osa-miR395q_st,osa-miR395q
osa-miR395r_st,osa-miR395r
osa-miR395s_st,osa-miR395s
osa-miR395t_st,osa-miR395t
osa-miR395u_st,osa-miR395u
osa-miR395v_st,osa-miR395v
osa-miR395w_st,osa-miR395w
osa-miR395x_st,osa-miR395x
osa-miR395y_st,osa-miR395y
osa-miR396a_st,osa-miR396a
osa-miR396b_st,osa-miR396b
osa-miR396c_st,osa-miR396c
osa-miR396d_st,osa-miR396d
osa-miR396e-3p_st,osa-miR396e-3p
osa-miR396e_st,osa-miR396e
osa-miR396f-3p_st,osa-miR396f-3p
osa-miR396f_st,osa-miR396f
osa-miR396g_st,osa-miR396g
osa-miR396h_st,osa-miR396h
osa-miR396i_st,osa-miR396i
osa-miR3979-3p_st,osa-miR3979-3p
osa-miR3979-5p_st,osa-miR3979-5p
osa-miR397a_st,osa-miR397a
osa-miR397b_st,osa-miR397b
osa-miR3980a-3p_st,osa-miR3980a-3p
osa-miR3980a-5p_st,osa-miR3980a-5p
osa-miR3980b-3p_st,osa-miR3980b-3p
osa-miR3980b-5p_st,osa-miR3980b-5p
osa-miR3981-3p_st,osa-miR3981-3p
osa-miR3981-5p_st,osa-miR3981-5p
osa-miR3982-3p_st,osa-miR3982-3p
osa-miR3982-5p_st,osa-miR3982-5p
osa-miR398a_st,osa-miR398a
osa-miR398b_st,osa-miR398b
osa-miR399a_st,osa-miR399a
osa-miR399b_st,osa-miR399b
osa-miR399c_st,osa-miR399c
osa-miR399d_st,osa-miR399d
osa-miR399e_st,osa-miR399e
osa-miR399f_st,osa-miR399f
osa-miR399g_st,osa-miR399g
osa-miR399h_st,osa-miR399h
osa-miR399i_st,osa-miR399i
osa-miR399j_st,osa-miR399j
osa-miR399k_st,osa-miR399k
osa-miR408_st,osa-miR408
osa-miR413_st,osa-miR413
osa-miR414_st,osa-miR414
osa-miR415_st,osa-miR415
osa-miR416_st,osa-miR416
osa-miR417_st,osa-miR417
osa-miR418_st,osa-miR418
osa-miR419_st,osa-miR419
osa-miR420_st,osa-miR420
osa-miR426_st,osa-miR426
osa-miR435_st,osa-miR435
osa-miR437_st,osa-miR437
osa-miR438_st,osa-miR438
osa-miR439a_st,osa-miR439a
osa-miR439b_st,osa-miR439b
osa-miR439c_st,osa-miR439c
osa-miR439d_st,osa-miR439d
osa-miR439e_st,osa-miR439e
osa-miR439f_st,osa-miR439f
osa-miR439g_st,osa-miR439g
osa-miR439h_st,osa-miR439h
osa-miR439i_st,osa-miR439i
osa-miR439j_st,osa-miR439j
osa-miR440_st,osa-miR440
osa-miR441a_st,osa-miR441a
osa-miR441b_st,osa-miR441b
osa-miR441c_st,osa-miR441c
osa-miR442_st,osa-miR442
osa-miR443_st,osa-miR443
osa-miR444a.1_st,osa-miR444a.1
osa-miR444a.2_st,osa-miR444a.2
osa-miR444b.1_st,osa-miR444b.1
osa-miR444b.2_st,osa-miR444b.2
osa-miR444c.1_st,osa-miR444c.1
osa-miR444c.2_st,osa-miR444c.2
osa-miR444d.1_st,osa-miR444d.1
osa-miR444d.2_st,osa-miR444d.2
osa-miR444d.3_st,osa-miR444d.3
osa-miR444e_st,osa-miR444e
osa-miR444f_st,osa-miR444f
osa-miR445a_st,osa-miR445a
osa-miR445b_st,osa-miR445b
osa-miR445c_st,osa-miR445c
osa-miR445d_st,osa-miR445d
osa-miR445e_st,osa-miR445e
osa-miR445f_st,osa-miR445f
osa-miR445g_st,osa-miR445g
osa-miR445h_st,osa-miR445h
osa-miR445i_st,osa-miR445i
osa-miR446_st,osa-miR446
osa-miR5071_st,osa-miR5071
osa-miR5072_st,osa-miR5072
osa-miR5073_st,osa-miR5073
osa-miR5074_st,osa-miR5074
osa-miR5075_st,osa-miR5075
osa-miR5076_st,osa-miR5076
osa-miR5077_st,osa-miR5077
osa-miR5078_st,osa-miR5078
osa-miR5079_st,osa-miR5079
osa-miR5080_st,osa-miR5080
osa-miR5081_st,osa-miR5081
osa-miR5082_st,osa-miR5082
osa-miR5083_st,osa-miR5083
osa-miR528_st,osa-miR528
osa-miR529a_st,osa-miR529a
osa-miR529b_st,osa-miR529b
osa-miR530-3p_st,osa-miR530-3p
osa-miR530-5p_st,osa-miR530-5p
osa-miR531b_st,osa-miR531b
osa-miR531_st,osa-miR531
osa-miR535_st,osa-miR535
osa-miR806a_st,osa-miR806a
osa-miR806b_st,osa-miR806b
osa-miR806c_st,osa-miR806c
osa-miR806d_st,osa-miR806d
osa-miR806e_st,osa-miR806e
osa-miR806f_st,osa-miR806f
osa-miR806g_st,osa-miR806g
osa-miR806h_st,osa-miR806h
osa-miR807a_st,osa-miR807a
osa-miR807b_st,osa-miR807b
osa-miR807c_st,osa-miR807c
osa-miR808_st,osa-miR808
osa-miR809a_st,osa-miR809a
osa-miR809b_st,osa-miR809b
osa-miR809c_st,osa-miR809c
osa-miR809d_st,osa-miR809d
osa-miR809e_st,osa-miR809e
osa-miR809f_st,osa-miR809f
osa-miR809g_st,osa-miR809g
osa-miR809h_st,osa-miR809h
osa-miR810a_st,osa-miR810a
osa-miR810b.1_st,osa-miR810b.1
osa-miR810b.2_st,osa-miR810b.2
osa-miR811a_st,osa-miR811a
osa-miR811b_st,osa-miR811b
osa-miR811c_st,osa-miR811c
osa-miR811d.1_st,osa-miR811d.1
osa-miR811d.2_st,osa-miR811d.2
osa-miR812a_st,osa-miR812a
osa-miR812b_st,osa-miR812b
osa-miR812c_st,osa-miR812c
osa-miR812d_st,osa-miR812d
osa-miR812e_st,osa-miR812e
osa-miR812f_st,osa-miR812f
osa-miR812g_st,osa-miR812g
osa-miR812h_st,osa-miR812h
osa-miR812i_st,osa-miR812i
osa-miR812j_st,osa-miR812j
osa-miR812k_st,osa-miR812k
osa-miR812l_st,osa-miR812l
osa-miR812m_st,osa-miR812m
osa-miR812n-3p_st,osa-miR812n-3p
osa-miR812n-5p_st,osa-miR812n-5p
osa-miR812o-3p_st,osa-miR812o-3p
osa-miR812o-5p_st,osa-miR812o-5p
osa-miR813_st,osa-miR813
osa-miR814a_st,osa-miR814a
osa-miR814b_st,osa-miR814b
osa-miR814c_st,osa-miR814c
osa-miR815a_st,osa-miR815a
osa-miR815b_st,osa-miR815b
osa-miR815c_st,osa-miR815c
osa-miR816_st,osa-miR816
osa-miR817_st,osa-miR817
osa-miR818a_st,osa-miR818a
osa-miR818b_st,osa-miR818b
osa-miR818c_st,osa-miR818c
osa-miR818d_st,osa-miR818d
osa-miR818e_st,osa-miR818e
osa-miR819a_st,osa-miR819a
osa-miR819b_st,osa-miR819b
osa-miR819c_st,osa-miR819c
osa-miR819d_st,osa-miR819d
osa-miR819e_st,osa-miR819e
osa-miR819f_st,osa-miR819f
osa-miR819g_st,osa-miR819g
osa-miR819h_st,osa-miR819h
osa-miR819i_st,osa-miR819i
osa-miR819j_st,osa-miR819j
osa-miR819k_st,osa-miR819k
osa-miR820a_st,osa-miR820a
osa-miR820b_st,osa-miR820b
osa-miR820c_st,osa-miR820c
osa-miR821a_st,osa-miR821a
osa-miR821b_st,osa-miR821b
osa-miR821c_st,osa-miR821c
osa-miR827a_st,osa-miR827a
osa-miR827b_st,osa-miR827b
osa-miR827_st,osa-miR827
pab-miR1311_st,pab-miR1311
pab-miR160a_st,pab-miR160a
pab-miR160b_st,pab-miR160b
pab-miR166a_st,pab-miR166a
pab-miR166b_st,pab-miR166b
pab-miR1863_st,pab-miR1863
pab-miR3693_st,pab-miR3693
pab-miR3694_st,pab-miR3694
pab-miR3695_st,pab-miR3695
pab-miR3696_st,pab-miR3696
pab-miR3697_st,pab-miR3697
pab-miR3698_st,pab-miR3698
pab-miR3699_st,pab-miR3699
pab-miR3700_st,pab-miR3700
pab-miR3701_st,pab-miR3701
pab-miR3702_st,pab-miR3702
pab-miR3703_st,pab-miR3703
pab-miR3704_st,pab-miR3704
pab-miR3705_st,pab-miR3705
pab-miR3706_st,pab-miR3706
pab-miR3707_st,pab-miR3707
pab-miR3708_st,pab-miR3708
pab-miR3709a_st,pab-miR3709a
pab-miR3709b_st,pab-miR3709b
pab-miR3710_st,pab-miR3710
pab-miR3711_st,pab-miR3711
pab-miR3712_st,pab-miR3712
pab-miR395_st,pab-miR395
pab-miR396a_st,pab-miR396a
pab-miR396b_st,pab-miR396b
pab-miR396c_st,pab-miR396c
pab-miR397_st,pab-miR397
pab-miR482a_st,pab-miR482a
pab-miR482b_st,pab-miR482b
pab-miR482c_st,pab-miR482c
pab-miR482d_st,pab-miR482d
pab-miR535_st,pab-miR535
pab-miR947_st,pab-miR947
pab-miR950-3p_st,pab-miR950-3p
pab-miR950-5p_st,pab-miR950-5p
pab-miR951_st,pab-miR951
pbi-miR-506_st,pbi-miR-506
pbi-miR-507_st,pbi-miR-507
pbi-miR-508_st,pbi-miR-508
pbi-miR-509_st,pbi-miR-509
pbi-miR-510_st,pbi-miR-510
pbi-miR-513a_st,pbi-miR-513a
pbi-miR-513b_st,pbi-miR-513b
pbi-miR-513c_st,pbi-miR-513c
pbi-miR-514_st,pbi-miR-514
peu-miR2911_st,peu-miR2911
peu-miR2912a_st,peu-miR2912a
peu-miR2912b_st,peu-miR2912b
peu-miR2913_st,peu-miR2913
peu-miR2916_st,peu-miR2916
pma-miR-100a-star_st,pma-miR-100a-star
pma-miR-100a_st,pma-miR-100a
pma-miR-100b_st,pma-miR-100b
pma-miR-100c_st,pma-miR-100c
pma-miR-103a_st,pma-miR-103a
pma-miR-103b-star_st,pma-miR-103b-star
pma-miR-103b_st,pma-miR-103b
pma-miR-10a_st,pma-miR-10a
pma-miR-10b-star_st,pma-miR-10b-star
pma-miR-10b_st,pma-miR-10b
pma-miR-124-star_st,pma-miR-124-star
pma-miR-124_st,pma-miR-124
pma-miR-125-star_st,pma-miR-125-star
pma-miR-125_st,pma-miR-125
pma-miR-126_st,pma-miR-126
pma-miR-128_st,pma-miR-128
pma-miR-129a-star_st,pma-miR-129a-star
pma-miR-129a_st,pma-miR-129a
pma-miR-130a-star_st,pma-miR-130a-star
pma-miR-130a_st,pma-miR-130a
pma-miR-130b_st,pma-miR-130b
pma-miR-130c_st,pma-miR-130c
pma-miR-130d_st,pma-miR-130d
pma-miR-130e_st,pma-miR-130e
pma-miR-132-star_st,pma-miR-132-star
pma-miR-1329_st,pma-miR-1329
pma-miR-132_st,pma-miR-132
pma-miR-133a_st,pma-miR-133a
pma-miR-133b-star_st,pma-miR-133b-star
pma-miR-133b_st,pma-miR-133b
pma-miR-135a-star_st,pma-miR-135a-star
pma-miR-135a_st,pma-miR-135a
pma-miR-135b_st,pma-miR-135b
pma-miR-137-1-star_st,pma-miR-137-1-star
pma-miR-137-2-star_st,pma-miR-137-2-star
pma-miR-137_st,pma-miR-137
pma-miR-138a_st,pma-miR-138a
pma-miR-138b_st,pma-miR-138b
pma-miR-140_st,pma-miR-140
pma-miR-143-star_st,pma-miR-143-star
pma-miR-143_st,pma-miR-143
pma-miR-144-star_st,pma-miR-144-star
pma-miR-144_st,pma-miR-144
pma-miR-145-star_st,pma-miR-145-star
pma-miR-145_st,pma-miR-145
pma-miR-146-star_st,pma-miR-146-star
pma-miR-146_st,pma-miR-146
pma-miR-147_st,pma-miR-147
pma-miR-152a_st,pma-miR-152a
pma-miR-152b_st,pma-miR-152b
pma-miR-153-star_st,pma-miR-153-star
pma-miR-153_st,pma-miR-153
pma-miR-155_st,pma-miR-155
pma-miR-15a_st,pma-miR-15a
pma-miR-15b_st,pma-miR-15b
pma-miR-16-star_st,pma-miR-16-star
pma-miR-16_st,pma-miR-16
pma-miR-1788a-3p_st,pma-miR-1788a-3p
pma-miR-1788a-5p_st,pma-miR-1788a-5p
pma-miR-1788b-3p_st,pma-miR-1788b-3p
pma-miR-17a-star_st,pma-miR-17a-star
pma-miR-17a_st,pma-miR-17a
pma-miR-17b_st,pma-miR-17b
pma-miR-17c_st,pma-miR-17c
pma-miR-181a-star_st,pma-miR-181a-star
pma-miR-181a_st,pma-miR-181a
pma-miR-181b-star_st,pma-miR-181b-star
pma-miR-181b_st,pma-miR-181b
pma-miR-182_st,pma-miR-182
pma-miR-183-star_st,pma-miR-183-star
pma-miR-183_st,pma-miR-183
pma-miR-184_st,pma-miR-184
pma-miR-18a-star_st,pma-miR-18a-star
pma-miR-18a_st,pma-miR-18a
pma-miR-18b-star_st,pma-miR-18b-star
pma-miR-18b_st,pma-miR-18b
pma-miR-190a_st,pma-miR-190a
pma-miR-190b-star_st,pma-miR-190b-star
pma-miR-190b_st,pma-miR-190b
pma-miR-192-star_st,pma-miR-192-star
pma-miR-192_st,pma-miR-192
pma-miR-193_st,pma-miR-193
pma-miR-194-star_st,pma-miR-194-star
pma-miR-194_st,pma-miR-194
pma-miR-196a-star_st,pma-miR-196a-star
pma-miR-196a_st,pma-miR-196a
pma-miR-196b_st,pma-miR-196b
pma-miR-199a-star_st,pma-miR-199a-star
pma-miR-199a_st,pma-miR-199a
pma-miR-199b-star_st,pma-miR-199b-star
pma-miR-199b_st,pma-miR-199b
pma-miR-19a_st,pma-miR-19a
pma-miR-19b-star_st,pma-miR-19b-star
pma-miR-19b_st,pma-miR-19b
pma-miR-19c_st,pma-miR-19c
pma-miR-1a-star_st,pma-miR-1a-star
pma-miR-1a_st,pma-miR-1a
pma-miR-1b_st,pma-miR-1b
pma-miR-1c-star_st,pma-miR-1c-star
pma-miR-1c_st,pma-miR-1c
pma-miR-1d_st,pma-miR-1d
pma-miR-200b-star_st,pma-miR-200b-star
pma-miR-200b_st,pma-miR-200b
pma-miR-203a-star_st,pma-miR-203a-star
pma-miR-203a_st,pma-miR-203a
pma-miR-203b-star_st,pma-miR-203b-star
pma-miR-203b_st,pma-miR-203b
pma-miR-204-star_st,pma-miR-204-star
pma-miR-204_st,pma-miR-204
pma-miR-205a-star_st,pma-miR-205a-star
pma-miR-205a_st,pma-miR-205a
pma-miR-205b_st,pma-miR-205b
pma-miR-208-star_st,pma-miR-208-star
pma-miR-208_st,pma-miR-208
pma-miR-20a-star_st,pma-miR-20a-star
pma-miR-20a_st,pma-miR-20a
pma-miR-20b_st,pma-miR-20b
pma-miR-210_st,pma-miR-210
pma-miR-212-star_st,pma-miR-212-star
pma-miR-212_st,pma-miR-212
pma-miR-216a-star_st,pma-miR-216a-star
pma-miR-216a_st,pma-miR-216a
pma-miR-216b_st,pma-miR-216b
pma-miR-217a_st,pma-miR-217a
pma-miR-218a-star_st,pma-miR-218a-star
pma-miR-218a_st,pma-miR-218a
pma-miR-218b_st,pma-miR-218b
pma-miR-221_st,pma-miR-221
pma-miR-222-star_st,pma-miR-222-star
pma-miR-222_st,pma-miR-222
pma-miR-22a-star_st,pma-miR-22a-star
pma-miR-22a_st,pma-miR-22a
pma-miR-22b-star_st,pma-miR-22b-star
pma-miR-22b_st,pma-miR-22b
pma-miR-23a-star_st,pma-miR-23a-star
pma-miR-23a_st,pma-miR-23a
pma-miR-23b_st,pma-miR-23b
pma-miR-24_st,pma-miR-24
pma-miR-25b-star_st,pma-miR-25b-star
pma-miR-25b_st,pma-miR-25b
pma-miR-26a-1-star_st,pma-miR-26a-1-star
pma-miR-26a-2-star_st,pma-miR-26a-2-star
pma-miR-26a_st,pma-miR-26a
pma-miR-26b-star_st,pma-miR-26b-star
pma-miR-26b_st,pma-miR-26b
pma-miR-27a_st,pma-miR-27a
pma-miR-27b-star_st,pma-miR-27b-star
pma-miR-27b_st,pma-miR-27b
pma-miR-281a_st,pma-miR-281a
pma-miR-29a-star_st,pma-miR-29a-star
pma-miR-29a_st,pma-miR-29a
pma-miR-29b_st,pma-miR-29b
pma-miR-29c_st,pma-miR-29c
pma-miR-29d-star_st,pma-miR-29d-star
pma-miR-29d_st,pma-miR-29d
pma-miR-301a_st,pma-miR-301a
pma-miR-301b_st,pma-miR-301b
pma-miR-302_st,pma-miR-302
pma-miR-30a-star_st,pma-miR-30a-star
pma-miR-30a_st,pma-miR-30a
pma-miR-30b_st,pma-miR-30b
pma-miR-30c-star_st,pma-miR-30c-star
pma-miR-30c_st,pma-miR-30c
pma-miR-30d_st,pma-miR-30d
pma-miR-30e-star_st,pma-miR-30e-star
pma-miR-30e_st,pma-miR-30e
pma-miR-30f_st,pma-miR-30f
pma-miR-30g_st,pma-miR-30g
pma-miR-315_st,pma-miR-315
pma-miR-31_st,pma-miR-31
pma-miR-338b_st,pma-miR-338b
pma-miR-33a_st,pma-miR-33a
pma-miR-33b_st,pma-miR-33b
pma-miR-373_st,pma-miR-373
pma-miR-375a-star_st,pma-miR-375a-star
pma-miR-375a_st,pma-miR-375a
pma-miR-375b-star_st,pma-miR-375b-star
pma-miR-375b_st,pma-miR-375b
pma-miR-429-star_st,pma-miR-429-star
pma-miR-429_st,pma-miR-429
pma-miR-430a_st,pma-miR-430a
pma-miR-430b_st,pma-miR-430b
pma-miR-430c_st,pma-miR-430c
pma-miR-430d_st,pma-miR-430d
pma-miR-430e_st,pma-miR-430e
pma-miR-451_st,pma-miR-451
pma-miR-4541_st,pma-miR-4541
pma-miR-4542-star_st,pma-miR-4542-star
pma-miR-4542_st,pma-miR-4542
pma-miR-4543_st,pma-miR-4543
pma-miR-4544-star_st,pma-miR-4544-star
pma-miR-4544_st,pma-miR-4544
pma-miR-4545-star_st,pma-miR-4545-star
pma-miR-4545_st,pma-miR-4545
pma-miR-4546_st,pma-miR-4546
pma-miR-4547-star_st,pma-miR-4547-star
pma-miR-4547_st,pma-miR-4547
pma-miR-4548_st,pma-miR-4548
pma-miR-4549_st,pma-miR-4549
pma-miR-4550_st,pma-miR-4550
pma-miR-4551_st,pma-miR-4551
pma-miR-4552_st,pma-miR-4552
pma-miR-4553_st,pma-miR-4553
pma-miR-4554_st,pma-miR-4554
pma-miR-4555_st,pma-miR-4555
pma-miR-4556_st,pma-miR-4556
pma-miR-4557_st,pma-miR-4557
pma-miR-4558_st,pma-miR-4558
pma-miR-4559_st,pma-miR-4559
pma-miR-4560_st,pma-miR-4560
pma-miR-4561_st,pma-miR-4561
pma-miR-4562_st,pma-miR-4562
pma-miR-4563_st,pma-miR-4563
pma-miR-4564_st,pma-miR-4564
pma-miR-4565_st,pma-miR-4565
pma-miR-4566_st,pma-miR-4566
pma-miR-4567_st,pma-miR-4567
pma-miR-4568_st,pma-miR-4568
pma-miR-4569_st,pma-miR-4569
pma-miR-456_st,pma-miR-456
pma-miR-4570_st,pma-miR-4570
pma-miR-4571-3p_st,pma-miR-4571-3p
pma-miR-4571-5p_st,pma-miR-4571-5p
pma-miR-4572_st,pma-miR-4572
pma-miR-4573_st,pma-miR-4573
pma-miR-4574_st,pma-miR-4574
pma-miR-4575_st,pma-miR-4575
pma-miR-4576_st,pma-miR-4576
pma-miR-4577_st,pma-miR-4577
pma-miR-4578_st,pma-miR-4578
pma-miR-4579_st,pma-miR-4579
pma-miR-4580_st,pma-miR-4580
pma-miR-4581_st,pma-miR-4581
pma-miR-4582_st,pma-miR-4582
pma-miR-4583_st,pma-miR-4583
pma-miR-4584_st,pma-miR-4584
pma-miR-4585_st,pma-miR-4585
pma-miR-4586_st,pma-miR-4586
pma-miR-4587_st,pma-miR-4587
pma-miR-4588_st,pma-miR-4588
pma-miR-4589_st,pma-miR-4589
pma-miR-4590_st,pma-miR-4590
pma-miR-4591_st,pma-miR-4591
pma-miR-4592_st,pma-miR-4592
pma-miR-4593_st,pma-miR-4593
pma-miR-4594_st,pma-miR-4594
pma-miR-4595_st,pma-miR-4595
pma-miR-4596_st,pma-miR-4596
pma-miR-4597_st,pma-miR-4597
pma-miR-4598_st,pma-miR-4598
pma-miR-4599a_st,pma-miR-4599a
pma-miR-4599b_st,pma-miR-4599b
pma-miR-459_st,pma-miR-459
pma-miR-4600_st,pma-miR-4600
pma-miR-4601_st,pma-miR-4601
pma-miR-4602_st,pma-miR-4602
pma-miR-4603_st,pma-miR-4603
pma-miR-4604_st,pma-miR-4604
pma-miR-4605_st,pma-miR-4605
pma-miR-4606_st,pma-miR-4606
pma-miR-4607_st,pma-miR-4607
pma-miR-4608_st,pma-miR-4608
pma-miR-4609_st,pma-miR-4609
pma-miR-4610_st,pma-miR-4610
pma-miR-4611_st,pma-miR-4611
pma-miR-4612_st,pma-miR-4612
pma-miR-4613_st,pma-miR-4613
pma-miR-4614_st,pma-miR-4614
pma-miR-4615_st,pma-miR-4615
pma-miR-4616_st,pma-miR-4616
pma-miR-4617_st,pma-miR-4617
pma-miR-4618_st,pma-miR-4618
pma-miR-4619_st,pma-miR-4619
pma-miR-4620_st,pma-miR-4620
pma-miR-4621_st,pma-miR-4621
pma-miR-4622_st,pma-miR-4622
pma-miR-4623_st,pma-miR-4623
pma-miR-4624_st,pma-miR-4624
pma-miR-4625_st,pma-miR-4625
pma-miR-4626_st,pma-miR-4626
pma-miR-4627_st,pma-miR-4627
pma-miR-4628_st,pma-miR-4628
pma-miR-4629_st,pma-miR-4629
pma-miR-4630_st,pma-miR-4630
pma-miR-4631_st,pma-miR-4631
pma-miR-497-star_st,pma-miR-497-star
pma-miR-497_st,pma-miR-497
pma-miR-551_st,pma-miR-551
pma-miR-7a-star_st,pma-miR-7a-star
pma-miR-7a_st,pma-miR-7a
pma-miR-7b_st,pma-miR-7b
pma-miR-875_st,pma-miR-875
pma-miR-92a_st,pma-miR-92a
pma-miR-96a_st,pma-miR-96a
pma-miR-9a-star_st,pma-miR-9a-star
pma-miR-9a_st,pma-miR-9a
pma-miR-9b_st,pma-miR-9b
ppa-miR-100_st,ppa-miR-100
ppa-miR-101_st,ppa-miR-101
ppa-miR-103_st,ppa-miR-103
ppa-miR-105_st,ppa-miR-105
ppa-miR-106a_st,ppa-miR-106a
ppa-miR-106b_st,ppa-miR-106b
ppa-miR-107_st,ppa-miR-107
ppa-miR-10a_st,ppa-miR-10a
ppa-miR-10b_st,ppa-miR-10b
ppa-miR-124a_st,ppa-miR-124a
ppa-miR-125b_st,ppa-miR-125b
ppa-miR-128_st,ppa-miR-128
ppa-miR-130a_st,ppa-miR-130a
ppa-miR-133a_st,ppa-miR-133a
ppa-miR-134_st,ppa-miR-134
ppa-miR-135_st,ppa-miR-135
ppa-miR-136_st,ppa-miR-136
ppa-miR-139_st,ppa-miR-139
ppa-miR-141_st,ppa-miR-141
ppa-miR-143_st,ppa-miR-143
ppa-miR-144_st,ppa-miR-144
ppa-miR-147_st,ppa-miR-147
ppa-miR-154_st,ppa-miR-154
ppa-miR-15a_st,ppa-miR-15a
ppa-miR-15b_st,ppa-miR-15b
ppa-miR-16_st,ppa-miR-16
ppa-miR-17-3p_st,ppa-miR-17-3p
ppa-miR-17-5p_st,ppa-miR-17-5p
ppa-miR-181a-star_st,ppa-miR-181a-star
ppa-miR-181a_st,ppa-miR-181a
ppa-miR-181b_st,ppa-miR-181b
ppa-miR-181c_st,ppa-miR-181c
ppa-miR-183_st,ppa-miR-183
ppa-miR-186_st,ppa-miR-186
ppa-miR-187_st,ppa-miR-187
ppa-miR-188_st,ppa-miR-188
ppa-miR-18_st,ppa-miR-18
ppa-miR-190_st,ppa-miR-190
ppa-miR-195_st,ppa-miR-195
ppa-miR-196_st,ppa-miR-196
ppa-miR-197_st,ppa-miR-197
ppa-miR-198_st,ppa-miR-198
ppa-miR-199a_st,ppa-miR-199a
ppa-miR-19a_st,ppa-miR-19a
ppa-miR-19b_st,ppa-miR-19b
ppa-miR-1_st,ppa-miR-1
ppa-miR-204_st,ppa-miR-204
ppa-miR-205_st,ppa-miR-205
ppa-miR-20_st,ppa-miR-20
ppa-miR-214_st,ppa-miR-214
ppa-miR-216_st,ppa-miR-216
ppa-miR-217_st,ppa-miR-217
ppa-miR-218_st,ppa-miR-218
ppa-miR-21_st,ppa-miR-21
ppa-miR-221_st,ppa-miR-221
ppa-miR-223_st,ppa-miR-223
ppa-miR-224_st,ppa-miR-224
ppa-miR-22_st,ppa-miR-22
ppa-miR-23a_st,ppa-miR-23a
ppa-miR-23b_st,ppa-miR-23b
ppa-miR-24-star_st,ppa-miR-24-star
ppa-miR-24_st,ppa-miR-24
ppa-miR-25_st,ppa-miR-25
ppa-miR-26a_st,ppa-miR-26a
ppa-miR-27a_st,ppa-miR-27a
ppa-miR-28_st,ppa-miR-28
ppa-miR-29a_st,ppa-miR-29a
ppa-miR-29b_st,ppa-miR-29b
ppa-miR-30a-3p_st,ppa-miR-30a-3p
ppa-miR-30a-5p_st,ppa-miR-30a-5p
ppa-miR-30b_st,ppa-miR-30b
ppa-miR-30d_st,ppa-miR-30d
ppa-miR-31_st,ppa-miR-31
ppa-miR-32_st,ppa-miR-32
ppa-miR-33_st,ppa-miR-33
ppa-miR-34a_st,ppa-miR-34a
ppa-miR-7_st,ppa-miR-7
ppa-miR-92_st,ppa-miR-92
ppa-miR-93_st,ppa-miR-93
ppa-miR-95_st,ppa-miR-95
ppa-miR-96_st,ppa-miR-96
ppa-miR-98_st,ppa-miR-98
ppa-miR-99a_st,ppa-miR-99a
ppc-miR-124_st,ppc-miR-124
ppc-miR-1_st,ppc-miR-1
ppc-miR-2232_st,ppc-miR-2232
ppc-miR-2233_st,ppc-miR-2233
ppc-miR-2234a_st,ppc-miR-2234a
ppc-miR-2234b_st,ppc-miR-2234b
ppc-miR-2235_st,ppc-miR-2235
ppc-miR-2236a_st,ppc-miR-2236a
ppc-miR-2236b_st,ppc-miR-2236b
ppc-miR-2237a_st,ppc-miR-2237a
ppc-miR-2237b_st,ppc-miR-2237b
ppc-miR-2237c_st,ppc-miR-2237c
ppc-miR-2238a_st,ppc-miR-2238a
ppc-miR-2238b_st,ppc-miR-2238b
ppc-miR-2238c_st,ppc-miR-2238c
ppc-miR-2238d_st,ppc-miR-2238d
ppc-miR-2238e_st,ppc-miR-2238e
ppc-miR-2239_st,ppc-miR-2239
ppc-miR-2240a_st,ppc-miR-2240a
ppc-miR-2240b_st,ppc-miR-2240b
ppc-miR-2240c_st,ppc-miR-2240c
ppc-miR-2241a_st,ppc-miR-2241a
ppc-miR-2241b_st,ppc-miR-2241b
