fluid,mirna,specificity_score,detection_rate,fluid_min,fluid_max,other_max
saliva,hsa-miR-106b-5p,0.0,1.0,-8.024915038850917,-6.413289992024889,-5.774264421104018
saliva,hsa-miR-107,0.0,0.5,-10.39951005419648,-9.53554977245669,-8.13341173551479
saliva,hsa-miR-10a-3p,0.0,0.5,-10.21473209519736,-9.325309527855248,-8.717507915248051
saliva,hsa-miR-10a-5p,0.0,1.0,-5.053834071985158,-4.488013247847315,-4.198464320632263
saliva,hsa-miR-10b-3p,0.0,1.0,-2.1785613794165304,-2.1229632740824185,-0.896240625180289
saliva,hsa-miR-10b-5p,0.0,1.0,-5.576558821320312,-4.487906555416357,-4.418285854185743
saliva,hsa-miR-1178-3p,0.0,1.0,-2.688721875540867,-1.7443199808749792,-0.896240625180289
saliva,hsa-miR-1179,0.0,1.0,-1.146240625180289,-0.5,0.0
saliva,hsa-miR-1180-3p,0.0,1.0,-3.4853077625757622,-3.2758219521030054,-2.2999180862090913
saliva,hsa-miR-1181,0.0,1.0,-7.16408199166517,-6.511100531086726,-3.972649197066967
saliva,hsa-miR-1182,0.0,1.0,-5.16246840935503,-4.781938140569014,-3.1516591358948816
saliva,hsa-miR-1183,0.0,1.0,-7.005239560693446,-6.291704428678157,-5.70610743258604
saliva,hsa-miR-1184,0.0,0.0,-12.188716655457258,-10.507286127682397,-11.014521201402678
saliva,hsa-miR-1185-1-3p,0.0,1.0,-9.314983481593533,-8.24019592097453,-8.033982315091972
saliva,hsa-miR-1185-2-3p,0.0,0.0,-10.896672964244528,-10.083531771723056,-9.880716252026753
saliva,hsa-miR-1185-5p,0.0,1.0,-2.630400109930932,-2.59807935569469,-1.146240625180289
saliva,hsa-miR-1193,0.0,1.0,-5.717858632795243,-4.639148965269983,-3.1952374496874163
saliva,hsa-miR-1197,0.0,1.0,-3.3460610305607696,-2.8555161915432032,-1.80720467262397
saliva,hsa-miR-1200,0.0,1.0,-3.8401689127761687,-3.5777951650133386,-3.4220625772832944
saliva,hsa-miR-1202,0.0,1.0,-2.0572046726239703,-0.8304820237218405,-0.896240625180289
saliva,hsa-miR-1203,0.0,1.0,-4.0,-3.8729632740824185,-3.026640735111221
saliva,hsa-miR-1204,0.0,1.0,-7.387849332328868,-7.326269314646552,-5.702534245246761
saliva,hsa-miR-1205,0.0,1.0,-2.3072046726239703,-1.9285613794165304,-1.9285613794165304
saliva,hsa-miR-1206,0.0,1.0,-1.6229632740824187,-1.146240625180289,0.0
saliva,hsa-miR-1207-3p,0.0,1.0,-7.311158343596055,-6.473616374959079,-5.8672577848531065
saliva,hsa-miR-1207-5p,0.0,1.0,-5.508994592142098,-4.923524846207466,-4.139148965269983
saliva,hsa-miR-1208,0.0,1.0,-0.75,0.0,0.0
saliva,hsa-miR-122-3p,0.0,1.0,-6.103547429932821,-5.203820804095567,-4.484044455644191
saliva,hsa-miR-122-5p,0.0,1.0,-3.1982992147652363,-2.8591778855343035,-2.7276606826174064
saliva,hsa-miR-1224-3p,0.0,1.0,-6.501291081962205,-5.784609514038796,-4.988196685033051
saliva,hsa-miR-1224-5p,0.0,1.0,-5.6215393552504525,-5.591772622667025,-4.780165784372434
saliva,hsa-miR-1225-3p,0.0,1.0,-4.854876904816014,-4.284024990777379,-2.938721875540867
saliva,hsa-miR-1225-5p,0.0,1.0,-2.451838730514401,-2.2692038992627075,-1.146240625180289
saliva,hsa-miR-1226-3p,0.0,1.0,-5.851156701843979,-5.794357317791132,-4.9473069892145
saliva,hsa-miR-1226-5p,0.0,1.0,-2.3905606060552684,-1.8304820237218404,-1.0804820237218404
saliva,hsa-miR-1227-3p,0.0,1.0,-6.792949350771299,-6.3057267254205875,-5.0349278041654735
saliva,hsa-miR-1228-3p,0.0,1.0,-5.531356520878925,-5.16711045701325,-4.819765471387756
saliva,hsa-miR-1228-5p,0.0,1.0,-4.971096297474585,-4.196043682282928,-3.960882133652772
saliva,hsa-miR-1229-3p,0.0,1.0,-4.531413905360119,-3.669429910410252,-2.6785613794165304
saliva,hsa-miR-1231,0.0,1.0,-3.825445490512776,-3.4574306837715145,-2.967591179895851
saliva,hsa-miR-1233-3p,0.0,1.0,-2.2443199808749794,-2.0572046726239703,-0.25
saliva,hsa-miR-1234-3p,0.0,1.0,-4.72567915529612,-4.260505672062543,-3.4645438276438725
saliva,hsa-miR-1236-3p,0.0,1.0,-8.863911860729544,-8.624662181431603,-7.68342928198954
saliva,hsa-miR-1237-3p,0.0,1.0,-4.445071660780695,-4.275821952103005,-3.07480200459682
saliva,hsa-miR-1238-3p,0.0,1.0,-2.744319980874979,-2.7341594847506427,-1.9767226489021297
saliva,hsa-miR-124-3p,0.0,1.0,-9.126348843908538,-8.639405749823478,-7.667161842085765
saliva,hsa-miR-124-5p,0.0,1.0,-9.390606886274613,-9.026988115925228,-8.559350070246861
saliva,hsa-miR-1243,0.0,1.0,-5.364307139869432,-4.966134202706732,-4.6431676559845005
saliva,hsa-miR-1244,0.0,1.0,-2.7999180862090913,-2.2414460711655217,-1.146240625180289
saliva,hsa-miR-1245a,0.0,1.0,-0.3962406251802891,-0.3962406251802891,0.0
saliva,hsa-miR-1245b-3p,0.0,1.0,-0.25,-0.25,-0.25
saliva,hsa-miR-1245b-5p,0.038461538461538464,1.0,0.0,0.25,0.25
saliva,hsa-miR-1246,0.0,0.0,-14.65146597231668,-14.53275396608623,-12.910755723959891
saliva,hsa-miR-1247-3p,0.0,1.0,-6.894278219605111,-5.895937808630109,-2.768869787372004
saliva,hsa-miR-1247-5p,0.0,1.0,-7.887933711253135,-7.445032229647308,-6.515962894739001
saliva,hsa-miR-1248,0.0,1.0,-3.1720625772832944,-3.134061803922032,-2.1785613794165304
saliva,hsa-miR-1249-3p,0.0,1.0,-6.436330515132626,-6.329348943885185,-5.240068374548557
saliva,hsa-miR-1250-5p,0.0,1.0,-4.389848007223007,-4.353679566040441,-2.5572046726239703
saliva,hsa-miR-1251-3p,0.0,1.0,-5.791364157374613,-5.490627992597556,-4.472471042575707
saliva,hsa-miR-1251-5p,0.0,1.0,-3.2034452978042594,-2.744319980874979,-2.2414460711655217
saliva,hsa-miR-1252-5p,0.0,1.0,-7.468534183720864,-6.2246219665249605,-5.554261562565277
saliva,hsa-miR-1253,0.0,1.0,-6.462375328515675,-5.745585037065741,-5.357429323883581
saliva,hsa-miR-1254,0.0,1.0,-5.453063229818294,-4.265427176165156,-2.279085990309367
saliva,hsa-miR-1255a,0.0,1.0,-9.90254372450016,-9.66438613158904,-8.986111249971428
saliva,hsa-miR-1255b-2-3p,0.0,1.0,-7.479563846983492,-6.8128830450113504,-6.944142977717364
saliva,hsa-miR-1255b-5p,0.0,1.0,-6.1288326372429545,-4.946377484953883,-4.887690922966673
saliva,hsa-miR-1256,0.0,1.0,-2.390560606055268,-1.542481250360578,-1.2823207542362416
saliva,hsa-miR-1257,0.0,1.0,-6.474529637175385,-5.530984877291214,-5.314373865399917
saliva,hsa-miR-1258,0.0,1.0,-9.488808760069531,-8.318098937644555,-7.128206089205217
saliva,hsa-miR-125a-3p,0.0,1.0,-7.869250964502631,-7.268589742566881,-7.106066186663125
saliva,hsa-miR-125a-5p,0.0,1.0,-9.811273660814622,-8.538681081645,-9.33172810629569
saliva,hsa-miR-125b-1-3p,0.0,1.0,-9.036148921076396,-8.022634484952043,-7.886868564916732
saliva,hsa-miR-125b-2-3p,0.0,1.0,-6.569121985471799,-6.360728093145912,-6.3377474707856525
saliva,hsa-miR-125b-5p,0.0,1.0,-8.151289382983883,-6.94741288611557,-7.167031454907158
saliva,hsa-miR-126-3p,0.0,1.0,-5.372998494409601,-4.620449857916438,-4.405775683560844
saliva,hsa-miR-126-5p,0.0,1.0,-3.1427011094311244,-2.792481250360578,-3.311685149623286
saliva,hsa-miR-1260a,0.0,1.0,-9.819380383554794,-8.378684107952854,-9.03261161180174
saliva,hsa-miR-1260b,0.0,0.0,-12.853833175934511,-11.761989658224136,-11.536617734039847
saliva,hsa-miR-1261,0.0,1.0,-6.005162259364401,-5.561460412243084,-5.461284446868187
saliva,hsa-miR-1262,0.0,1.0,-4.904883056893013,-4.874246592985443,-3.856303975824846
saliva,hsa-miR-1263,0.0,1.0,-3.828787390564075,-3.642701109431125,-3.0824490845551753
saliva,hsa-miR-1264,0.0,0.0,-10.661200142493833,-10.292538065789536,-9.511719782567296
saliva,hsa-miR-1265,0.0,1.0,-6.914191028457408,-5.4997384915895715,-5.616548994957082
saliva,hsa-miR-1266-5p,0.0,1.0,-3.1998204053804806,-2.3628027779580822,-1.7267226489021297
saliva,hsa-miR-1267,0.0,1.0,-9.178712969456887,-8.791876598652296,-6.1931306722968165
saliva,hsa-miR-1268a/hsa-miR-1268b,0.0,1.0,-3.4082771887351795,-2.4841594847506427,-0.8304820237218405
saliva,hsa-miR-1268b,0.0,1.0,-7.207067902989115,-6.761540184376566,-5.740412144375874
saliva,hsa-miR-1269a,0.0,1.0,-3.810197833040489,-2.8729632740824185,-1.896240625180289
saliva,hsa-miR-1269b,0.0,1.0,-4.521451095069521,-3.503853763096672,-3.876328839034059
saliva,hsa-miR-127-3p,0.0,1.0,-4.015427176165156,-2.61383180507614,-3.3927011094311244
saliva,hsa-miR-127-5p,0.0,1.0,-7.176587396186276,-6.681310031249763,-6.522206762591932
saliva,hsa-miR-1270,0.0,1.0,-6.884050063048637,-6.325972598730937,-5.508615453067311
saliva,hsa-miR-1271-3p,0.0,1.0,-2.0572046726239703,-1.292481250360578,-0.5
saliva,hsa-miR-1271-5p,0.0,1.0,-3.8755370192643888,-3.407424531694516,-2.75
saliva,hsa-miR-1272,0.0,1.0,-5.678473313548623,-5.088985622621648,-4.575740038312096
saliva,hsa-miR-1273a,0.0,1.0,-8.2821693370318,-6.679857859433981,-5.984364289517356
saliva,hsa-miR-1273c,0.0,1.0,-9.17470238436286,-8.547745925937313,-7.397483921726756
saliva,hsa-miR-1273d,0.0,1.0,-7.499627189508475,-6.089807093223783,-4.5139529982849425
saliva,hsa-miR-1273e,0.0,0.5,-10.673037377272353,-9.89486630949595,-9.386953893638
saliva,hsa-miR-1273f,0.0,1.0,-9.281572331247672,-7.764346884746512,-7.305155104359173
saliva,hsa-miR-1273g-3p,0.0,0.0,-12.459973282223144,-11.117261543214193,-10.947498673124374
saliva,hsa-miR-1273g-5p,0.0,1.0,-1.8729632740824187,-1.4387218755408673,-0.9767226489021296
saliva,hsa-miR-1275,0.0,0.0,-14.285764391722932,-12.362485901657688,-12.481744609830642
saliva,hsa-miR-1276,0.0,1.0,-8.803321427657647,-7.290890865200252,-7.038269814285653
saliva,hsa-miR-1277-3p,0.0,1.0,-0.75,-0.75,0.0
saliva,hsa-miR-1277-5p,1.0,1.0,0.0,0.0,0.0
saliva,hsa-miR-1278,0.0,1.0,-0.646240625180289,-0.25,-0.25
saliva,hsa-miR-1279,0.0,1.0,-2.701838730514401,-2.630400109930932,-1.5
saliva,hsa-miR-128-1-5p,0.0,1.0,-2.3072046726239703,-1.1887218755408673,-0.25
saliva,hsa-miR-128-3p,0.0,1.0,-3.5247958525198215,-2.487821178741743,-2.6376866963458108
saliva,hsa-miR-1281,0.0,1.0,-6.01560509630042,-5.633369507009803,-5.463462064234632
saliva,hsa-miR-1282,0.0,1.0,-2.5499180862090913,-1.9534452978042591,-0.5
saliva,hsa-miR-1283,0.0,1.0,-6.0530575942682034,-4.998919708581356,-3.7178078658502343
saliva,hsa-miR-1284,0.0,0.0,-10.437614148982831,-10.05582471653051,-8.745643573711591
saliva,hsa-miR-1285-3p,0.0,1.0,-8.383730778287294,-6.954866003304948,-7.505365140028302
saliva,hsa-miR-1285-5p,0.0,1.0,-9.189591284023356,-7.796124864222346,-7.586869356771928
saliva,hsa-miR-1286,0.0,1.0,-6.624815920378498,-6.607158985404771,-6.445244430971856
saliva,hsa-miR-1287-5p,0.0,1.0,-6.999655862509102,-6.935039889366037,-6.027886448183662
saliva,hsa-miR-1288-3p,0.0,1.0,-4.2635238801376865,-3.370449857916438,-2.834962500721156
saliva,hsa-miR-1289,0.0,1.0,-2.0572046726239703,-1.410964047443681,-1.0
saliva,hsa-miR-129-1-3p,0.0,1.0,-6.571927531334172,-6.144485924307461,-5.83233467001792
saliva,hsa-miR-129-2-3p,0.0,1.0,-6.4867082679411805,-6.100216472319366,-4.844005903859528
saliva,hsa-miR-129-5p,0.0,1.0,-6.797323957435894,-6.199371845969097,-5.914359926071974
saliva,hsa-miR-1290,0.0,0.5,-11.36064941359182,-9.785951302730036,-9.572899437057488
saliva,hsa-miR-1291,0.0,1.0,-7.799789764326831,-7.048448160136777,-5.9095497546357025
saliva,hsa-miR-1292-5p,0.0,1.0,-4.280302429102321,-3.273189285229963,-2.3876866963458108
saliva,hsa-miR-1293,0.0,1.0,-6.485694426767009,-6.185332387009081,-5.775116661923854
saliva,hsa-miR-1294,0.0,1.0,-5.616349501673809,-4.481300227115076,-4.528781238487077
saliva,hsa-miR-1295a,0.0,1.0,-2.3072046726239703,-1.7267226489021297,-0.896240625180289
saliva,hsa-miR-1295b-3p,0.0,1.0,-2.0804820237218404,-1.792481250360578,-0.25
saliva,hsa-miR-1295b-5p,0.0,1.0,-5.0948065118691135,-3.280302429102321,-1.4256874697070732
saliva,hsa-miR-1296-5p,0.0,1.0,-6.29729680618971,-5.798987816198493,-5.821350554715562
saliva,hsa-miR-1297,0.0,1.0,-5.27287950786812,-4.1828297577562665,-2.7868012312355575
saliva,hsa-miR-1298-5p,0.0,1.0,-9.870129107107829,-7.59125595445069,-8.034919022938853
saliva,hsa-miR-1299,0.0,1.0,-9.67118002857574,-9.326682712485017,-6.663938331915002
saliva,hsa-miR-1301-3p,0.0,1.0,-8.253722507896391,-7.609729808762293,-6.776548475094151
saliva,hsa-miR-1302,0.0,1.0,-0.951838730514401,-0.5,0.0
saliva,hsa-miR-1303,0.0,1.0,-7.146910391295096,-5.719545104062206,-5.828185293510243
saliva,hsa-miR-1304-3p,0.0,1.0,-9.711925479052884,-9.573053123090371,-7.172808146645382
saliva,hsa-miR-1304-5p,0.0,1.0,-9.123194454835868,-8.23403822800812,-7.831088754290811
saliva,hsa-miR-1305,0.0,1.0,-1.5849625007211563,-1.4767226489021297,-0.646240625180289
saliva,hsa-miR-1306-3p,0.0,1.0,-2.7999180862090913,-2.630400109930932,-2.146240625180289
saliva,hsa-miR-1306-5p,0.0,1.0,-6.30290572921521,-6.25135199818276,-5.317852078251897
saliva,hsa-miR-1307-3p,0.0,1.0,-6.428913428014733,-5.961198274663685,-6.2849278041654735
saliva,hsa-miR-1307-5p,0.0,1.0,-7.790194529879264,-7.658083488245785,-6.680481521384855
saliva,hsa-miR-130a-3p,0.0,1.0,-4.778874596090037,-2.9767226489021295,-4.407531224125474
saliva,hsa-miR-130a-5p,0.0,1.0,-2.1229632740824185,-1.75,-0.5
saliva,hsa-miR-130b-3p,0.0,1.0,-9.476791024334837,-8.814061533885244,-8.235761888267351
saliva,hsa-miR-130b-5p,0.0,1.0,-5.567448322328296,-5.489808938806638,-5.344700977807973
saliva,hsa-miR-132-3p,0.0,1.0,-3.749911934132093,-3.4786897097354643,-3.269203899262708
saliva,hsa-miR-132-5p,0.0,1.0,-5.182668943625721,-5.005808639211497,-4.704812449666791
saliva,hsa-miR-1321,0.0,1.0,-9.479305794475485,-9.2031484820571,-8.442192487602226
saliva,hsa-miR-1322,0.0,1.0,-3.895457062499256,-3.749911934132093,-3.2203740962025273
saliva,hsa-miR-1323,0.0,1.0,-4.223289825583922,-3.8699450660072743,-3.640381656034121
saliva,hsa-miR-1324,0.0,1.0,-0.896240625180289,-0.5,0.0
saliva,hsa-miR-133a-3p,0.0,1.0,-6.881539582136837,-6.010975431796435,-4.286174517332913
saliva,hsa-miR-133a-5p,0.0,1.0,-4.509003147124018,-3.614265046882254,-3.607613137916383
saliva,hsa-miR-133b,0.0,1.0,-7.242149885487166,-7.051313259279619,-5.9537269641678305
saliva,hsa-miR-134-3p,0.0,1.0,-5.15070831879789,-5.096395326274359,-4.775405914183801
saliva,hsa-miR-134-5p,0.0,1.0,-6.661266142565808,-6.281703841117833,-6.004679768930874
saliva,hsa-miR-1343-3p,0.0,1.0,-4.103051487936189,-3.2554185107145925,-2.665444524442997
saliva,hsa-miR-135a-3p,0.0,1.0,-8.653001073880082,-8.612033913993686,-7.751282476887435
saliva,hsa-miR-135a-5p,0.0,1.0,-2.188721875540867,-1.542481250360578,-0.75
saliva,hsa-miR-135b-3p,0.0,1.0,-2.57480200459682,-2.042481250360578,-1.9767226489021297
saliva,hsa-miR-135b-5p,0.0,1.0,-5.145953414483397,-4.2072572412289935,-3.982314602159243
saliva,hsa-miR-136-3p,0.0,1.0,-1.75,-1.542481250360578,-0.5
saliva,hsa-miR-136-5p,0.0,1.0,-3.336073976978954,-2.3729632740824185,-2.744319980874979
saliva,hsa-miR-137,0.0,1.0,-0.25,0.0,0.0
saliva,hsa-miR-138-1-3p,0.0,1.0,-5.32079978992567,-3.1229632740824185,-3.865561658561088
saliva,hsa-miR-138-2-3p,0.0,1.0,-7.364961907896989,-6.984498651913095,-7.459818207210642
saliva,hsa-miR-138-5p,0.0,1.0,-4.823511578317875,-4.402770612152679,-3.714543827643873
saliva,hsa-miR-139-3p,0.0,1.0,-6.649459450032472,-6.446747436184692,-5.985655829328883
saliva,hsa-miR-139-5p,0.0,1.0,-6.404253851091115,-6.37119138283174,-4.979704165478831
saliva,hsa-miR-140-3p,0.0,1.0,-7.687555859727457,-6.693547462485135,-6.4596778795783285
saliva,hsa-miR-140-5p,0.0,1.0,-3.856828211033741,-2.09807935569469,-1.542481250360578
saliva,hsa-miR-141-3p,0.0,1.0,-7.480726933566649,-6.783542006724464,-6.127605692652339
saliva,hsa-miR-141-5p,0.0,1.0,-3.714543827643873,-2.688721875540867,-2.1961587113893803
saliva,hsa-miR-142-3p,0.0,1.0,-7.977256140251467,-7.152103330940902,-6.108000372482148
saliva,hsa-miR-142-5p,0.0,1.0,-7.667717531204112,-7.637878660441539,-6.6825087965277215
saliva,hsa-miR-143-3p,0.0,1.0,-6.496173344167129,-4.951672802801556,-4.498555207529391
saliva,hsa-miR-143-5p,0.0,1.0,-1.438721875540867,-1.0,0.0
saliva,hsa-miR-144-3p,0.0,1.0,-5.312571134307486,-3.016185691187564,-4.825154053195022
saliva,hsa-miR-144-5p,0.0,1.0,-0.646240625180289,0.0,0.0
saliva,hsa-miR-145-3p,0.0,1.0,-5.301812576617345,-5.190739856709322,-4.771170960096042
saliva,hsa-miR-145-5p,0.0,1.0,-5.064641508472484,-4.060095354346741,-2.6859982152650437
saliva,hsa-miR-1468-5p,0.0,1.0,-1.646240625180289,-1.4387218755408673,-0.5
saliva,hsa-miR-1469,0.0,0.0,-13.052110408140932,-11.553104169083408,-11.41311794733178
saliva,hsa-miR-146a-3p,0.0,1.0,-2.032320754236242,-1.9767226489021297,-1.3304820237218404
saliva,hsa-miR-146a-5p,0.0,1.0,-4.373901307797696,-3.0824490845551753,-1.9251099295352732
saliva,hsa-miR-146b-3p,0.0,1.0,-3.788556193409312,-3.456438458220778,-3.3870549643385512
saliva,hsa-miR-146b-5p,0.0,1.0,-4.997790838300733,-3.9792672499072648,-4.391766201919479
saliva,hsa-miR-1470,0.0,1.0,-8.78026713314783,-7.747878656879167,-6.486876964745108
saliva,hsa-miR-1471,0.0,1.0,-8.863935738177933,-8.13446433131827,-7.620721002678557
saliva,hsa-miR-147a,0.0,1.0,-4.410653960171273,-3.8305172440490223,-1.626948660049674
saliva,hsa-miR-147b,0.0,1.0,-8.28908901756972,-8.108323371076228,-6.630490355134909
saliva,hsa-miR-148a-3p,0.0,1.0,-3.82480200459682,-3.471042629777109,-2.877443751081734
saliva,hsa-miR-148a-5p,0.0,1.0,-5.106881155322705,-4.806153525382161,-4.488262074183656
saliva,hsa-miR-148b-3p,0.0,1.0,-4.492149825067285,-4.458926257442949,-4.699905782055094
saliva,hsa-miR-148b-5p,0.0,1.0,-4.798430064174758,-4.054186464548827,-4.021865710312585
saliva,hsa-miR-149-3p,0.0,0.0,-12.66498104203957,-12.57451671338654,-11.111223646247735
saliva,hsa-miR-149-5p,0.0,1.0,-6.075740038312096,-5.779004272250127,-5.22137606007259
saliva,hsa-miR-150-3p,0.0,1.0,-3.828787390564075,-3.0996859229845484,-2.9498204053804806
saliva,hsa-miR-150-5p,0.0,1.0,-9.522168077239485,-8.332401956760036,-8.339857119731747
saliva,hsa-miR-151a-3p,0.0,1.0,-5.519104823649223,-5.044357317791132,-5.240160644110199
saliva,hsa-miR-151a-5p,0.0,1.0,-4.824932805621586,-4.532397479819829,-4.293185004262341
saliva,hsa-miR-151a-5p/hsa-miR-151b,0.0,1.0,-6.085909682904017,-5.682522988336069,-5.394359051090448
saliva,hsa-miR-152-3p,0.0,1.0,-5.500559798830718,-5.291069609575293,-5.7266519227020325
saliva,hsa-miR-152-5p,0.0,1.0,-6.223692138799337,-5.883889744103302,-5.075740038312096
saliva,hsa-miR-153-3p,1.0,1.0,0.0,0.0,0.0
saliva,hsa-miR-1537-3p,0.0,1.0,-3.3870549643385512,-1.542481250360578,-0.896240625180289
saliva,hsa-miR-1538,0.0,1.0,-6.656371252414177,-5.9013906775570515,-5.73749534626657
saliva,hsa-miR-1539,0.0,1.0,-3.189659909256144,-3.165444524442997,-1.25
saliva,hsa-miR-154-3p,0.0,1.0,-8.502786011354353,-7.261824285146389,-6.3263078401609025
saliva,hsa-miR-154-5p,0.0,1.0,-7.749022667430706,-6.597528590904798,-6.0699325388428225
saliva,hsa-miR-155-3p,0.0,1.0,-4.371433746791681,-2.7692038992627075,-2.438721875540867
saliva,hsa-miR-155-5p,0.0,0.5,-10.65592636160413,-9.126215735520802,-8.51495373489879
saliva,hsa-miR-1587,0.0,0.0,-11.652123567009712,-10.191510809788369,-9.761091554954998
saliva,hsa-miR-15a-3p,0.0,1.0,-8.279545395144282,-7.695028736967666,-7.659758888589809
saliva,hsa-miR-15a-5p,0.0,1.0,-6.424967671831906,-5.05277482376354,-3.490814339158262
saliva,hsa-miR-15b-3p,0.0,1.0,-2.849017389409967,-2.703445297804259,-1.660964047443681
saliva,hsa-miR-15b-5p,0.0,1.0,-6.333796435382501,-5.750938491144168,-3.5824490845551753
saliva,hsa-miR-16-1-3p,0.0,1.0,-5.137690922966673,-4.847605748624681,-4.334335786818512
saliva,hsa-miR-16-2-3p,0.0,1.0,-5.139653757179146,-4.623901307797696,-4.641540459442482
saliva,hsa-miR-16-5p,0.0,1.0,-6.917629486834037,-5.2810530511427025,-4.953820804095567
saliva,hsa-miR-17-3p,0.0,1.0,-6.302525136138323,-6.062091496115489,-5.577409054526052
saliva,hsa-miR-17-5p,0.0,1.0,-3.5274576635696984,-1.744319980874979,-1.042481250360578
saliva,hsa-miR-181a-2-3p,0.0,1.0,-7.0948065118691135,-6.435078484953172,-6.761389077791675
saliva,hsa-miR-181a-3p,0.0,1.0,-2.042481250360578,-1.792481250360578,-1.146240625180289
saliva,hsa-miR-181a-5p,0.0,1.0,-5.630856868577836,-4.404467294587351,-5.083387118270452
saliva,hsa-miR-181b-2-3p,0.0,1.0,-0.896240625180289,-0.25,-0.25
saliva,hsa-miR-181b-3p,0.0,1.0,-3.203445297804259,-1.542481250360578,-2.532320754236242
saliva,hsa-miR-181b-5p,0.0,1.0,-5.282311948617027,-4.192381988291828,-3.753897320099348
saliva,hsa-miR-181c-3p,0.0,1.0,-3.75306883621403,-2.591580553561454,-2.3304820237218404
saliva,hsa-miR-181c-5p,0.0,1.0,-1.8304820237218404,-1.75,-0.6462406251802891
saliva,hsa-miR-181d-3p,0.0,1.0,-7.4026239305346495,-6.947926062229821,-5.16246840935503
saliva,hsa-miR-181d-5p,0.0,1.0,-7.652242768683895,-6.554974953270719,-6.5680402220625576
saliva,hsa-miR-182-3p,0.0,1.0,-1.7267226489021297,-1.292481250360578,-1.396240625180289
saliva,hsa-miR-182-5p,0.0,1.0,-5.836604288338197,-4.851652983817883,-5.968885832009461
saliva,hsa-miR-1825,0.0,1.0,-4.5529530662975475,-4.224408194728749,-3.0221970596792267
saliva,hsa-miR-1827,0.0,0.0,-11.041611747824309,-10.024201028035058,-9.55277285038007
saliva,hsa-miR-183-3p,0.0,0.0,-12.486135439680568,-10.960686879603752,-11.16874997131724
saliva,hsa-miR-183-5p,0.0,1.0,-6.748500293346807,-6.496123558439815,-7.420711204483816
saliva,hsa-miR-184,0.0,1.0,-9.54817949378874,-9.11407311154094,-6.610364995494167
saliva,hsa-miR-185-3p,0.0,1.0,-6.029936562852155,-5.273135093394504,-5.146796045228339
saliva,hsa-miR-185-5p,0.0,1.0,-8.031852665180637,-7.5227792572817025,-7.1008672269639055
saliva,hsa-miR-186-3p,0.0,1.0,-9.317263462912,-7.520240995674012,-6.274374949411694
saliva,hsa-miR-186-5p,0.0,1.0,-8.272502805223038,-7.90481442335507,-7.870917413687371
saliva,hsa-miR-187-3p,0.0,1.0,-7.054703700571178,-7.052800674391857,-6.006319948238856
saliva,hsa-miR-187-5p,0.0,1.0,-5.318277585519773,-4.63200667722079,-2.928561379416531
saliva,hsa-miR-188-3p,0.0,1.0,-3.8571227588330617,-2.7555919532571136,-3.9220625772832944
saliva,hsa-miR-188-5p,0.0,1.0,-2.4285613794165304,-1.9767226489021297,-0.646240625180289
saliva,hsa-miR-18a-3p,0.0,1.0,-5.805029771077683,-4.736409537956457,-4.573315145442914
saliva,hsa-miR-18a-5p,0.0,1.0,-2.584962500721156,-1.9767226489021297,-0.646240625180289
saliva,hsa-miR-18b-3p,0.0,1.0,-8.511995117050224,-7.671181912417553,-6.542305097116431
saliva,hsa-miR-18b-5p,0.0,1.0,-2.3729632740824185,-2.1229632740824185,-1.542481250360578
saliva,hsa-miR-1908-5p,0.0,0.0,-13.314894440796447,-11.531132431337726,-11.510573360303988
saliva,hsa-miR-1909-3p,0.0,0.5,-10.37641633562562,-8.538705185322359,-8.615796634512796
saliva,hsa-miR-1909-5p,0.0,1.0,-4.234863238652406,-4.146317665179408,-3.907339155019902
saliva,hsa-miR-190a-5p,0.0,1.0,-1.542481250360578,-1.4767226489021297,-0.25
saliva,hsa-miR-190b,0.0,1.0,-6.4139883532841475,-5.118221288672674,-4.025329788605819
saliva,hsa-miR-191-3p,0.0,1.0,-3.1229632740824185,-3.019203899262708,-1.938721875540867
saliva,hsa-miR-191-5p,0.0,1.0,-8.556772910469986,-7.530174882285463,-6.49083665546726
saliva,hsa-miR-1910-5p,0.0,1.0,-4.13778436559709,-3.1573391550199026,-2.47672264890213
saliva,hsa-miR-1911-3p,0.0,1.0,-2.7341594847506427,-2.653677461028802,-1.7267226489021297
saliva,hsa-miR-1911-5p,0.0,1.0,-3.8405544539782697,-2.7267226489021295,-2.32480200459682
saliva,hsa-miR-1912,0.0,1.0,-2.8729632740824185,-2.44615871138938,-1.7267226489021297
saliva,hsa-miR-1913,0.0,1.0,-6.4413833426252785,-5.92654305428261,-5.554105651976718
saliva,hsa-miR-1914-3p,0.0,1.0,-4.353497866409283,-3.412931108277016,-2.3699450660072747
saliva,hsa-miR-1914-5p,0.0,1.0,-8.71566014882486,-8.122563433766144,-8.135632006617824
saliva,hsa-miR-1915-3p,0.0,0.5,-10.76014676138817,-9.90555987165979,-8.721213141259286
saliva,hsa-miR-1915-5p,0.0,1.0,-6.498940407812917,-6.233346755480933,-5.513456784284043
saliva,hsa-miR-192-3p,0.0,1.0,-5.373256671772252,-5.208676396843956,-4.482141159616722
saliva,hsa-miR-192-5p,0.0,1.0,-5.628693921346326,-4.325445490512776,-5.353051487936189
saliva,hsa-miR-193a-3p,0.0,1.0,-6.374560531325895,-5.174524395982619,-5.139443513069303
saliva,hsa-miR-193a-5p,0.0,1.0,-3.7839273215261,-3.456438458220778,-2.841580553561454
